month,state,category,total_sales
2018-04,ES,toys,488.79
2018-04,ES,watches_gifts,2047.9
2018-04,GO,auto,827.0
2018-04,GO,baby,828.79
2018-04,GO,bed_bath_table,1885.78
2018-04,GO,books_general_interest,159.8
2018-04,GO,computers_accessories,1705.87
2018-04,GO,construction_tools_safety,54.9
2018-04,GO,cool_stuff,189.9
2018-04,GO,costruction_tools_tools,91.8
2018-04,GO,electronics,15.0
2018-04,GO,fashion_shoes,157.9
2018-04,GO,furniture_decor,1332.7
2018-04,GO,garden_tools,271.7
2018-04,GO,health_beauty,2432.36
2018-04,GO,home_appliances,100.9
2018-04,GO,housewares,755.25
2018-04,GO,market_place,24.95
2018-04,GO,music,1165.97
2018-04,GO,musical_instruments,448.9
2018-04,GO,office_furniture,179.9
2018-04,GO,perfumery,721.2
2018-04,GO,pet_shop,1468.0
2018-04,GO,sports_leisure,988.98
2018-04,GO,stationery,59.9
2018-04,GO,telephony,239.92
2018-04,GO,toys,115.80000000000001
2018-04,GO,watches_gifts,6964.5
2018-04,MA,auto,192.5
2018-04,MA,baby,634.98
2018-04,MA,bed_bath_table,325.69
2018-04,MA,books_technical,47.9
2018-04,MA,cds_dvds_musicals,65.0
2018-04,MA,computers_accessories,825.0699999999999
2018-04,MA,cool_stuff,259.99
2018-04,MA,electronics,9.0
2018-04,MA,fashion_bags_accessories,267.9
2018-04,MA,furniture_decor,206.8
2018-04,MA,garden_tools,53.9
2018-04,MA,health_beauty,1131.8899999999999
2018-04,MA,home_construction,10.5
2018-04,MA,housewares,344.89
2018-04,MA,luggage_accessories,205.0
2018-04,MA,musical_instruments,915.0
2018-04,MA,office_furniture,139.99
2018-04,MA,perfumery,145.77
2018-04,MA,small_appliances,69.9
2018-04,MA,sports_leisure,215.99
2018-04,MA,telephony,151.98
2018-04,MA,toys,1135.69
2018-04,MA,watches_gifts,683.47
2018-04,MG,agro_industry_and_commerce,410.0
2018-04,MG,air_conditioning,938.0
2018-04,MG,art,168.9
2018-04,MG,arts_and_craftmanship,15.99
2018-04,MG,audio,1544.6200000000001
2018-04,MG,auto,4736.16
2018-04,MG,baby,8512.09
2018-04,MG,bed_bath_table,7408.18
2018-04,MG,books_general_interest,604.8
2018-04,MG,christmas_supplies,85.9
2018-04,MG,computers_accessories,8834.960000000001
2018-04,MG,consoles_games,1073.98
2018-04,MG,construction_tools_construction,1127.79
2018-04,MG,construction_tools_lights,1035.0
2018-04,MG,construction_tools_safety,231.68
2018-04,MG,cool_stuff,2836.71
2018-04,MG,costruction_tools_garden,76.32
2018-04,MG,costruction_tools_tools,556.0500000000001
2018-04,MG,drinks,43.0
2018-04,MG,electronics,585.93
2018-04,MG,fashion_bags_accessories,1651.09
2018-04,MG,fashion_shoes,99.9
2018-04,MG,fixed_telephony,272.99
2018-04,MG,food,149.8
2018-04,MG,food_drink,16.0
2018-04,MG,furniture_decor,6798.34
2018-04,MG,furniture_living_room,659.88
2018-04,MG,garden_tools,5174.67
2018-04,MG,health_beauty,11414.81
2018-04,MG,home_appliances,392.14
2018-04,MG,home_appliances_2,2070.0
2018-04,MG,home_comfort_2,12.9
2018-04,MG,home_confort,369.6
2018-04,MG,home_construction,1518.53
2018-04,MG,housewares,5297.76
2018-04,MG,industry_commerce_and_business,189.95
2018-04,MG,kitchen_dining_laundry_garden_furniture,202.8
2018-04,MG,luggage_accessories,1922.24
2018-04,MG,market_place,124.85000000000001
2018-04,MG,musical_instruments,2077.9
2018-04,MG,office_furniture,1265.37
2018-04,MG,party_supplies,43.8
2018-04,MG,perfumery,2109.04
2018-04,MG,pet_shop,2535.47
2018-04,MG,signaling_and_security,159.0
2018-04,MG,small_appliances,212.17000000000002
2018-04,MG,small_appliances_home_oven_and_coffee,1499.0
2018-04,MG,sports_leisure,7361.21
2018-04,MG,stationery,1380.18
2018-04,MG,telephony,1415.86
2018-04,MG,toys,2849.26
2018-04,MG,watches_gifts,10189.01
2018-04,MS,auto,234.89000000000001
2018-04,MS,baby,424.77
2018-04,MS,bed_bath_table,828.4000000000001
2018-04,MS,computers_accessories,379.9
2018-04,MS,costruction_tools_tools,6.8
2018-04,MS,electronics,26.65
2018-04,MS,fashion_bags_accessories,49.0
2018-04,MS,fashion_shoes,98.5
2018-04,MS,furniture_decor,607.32
2018-04,MS,health_beauty,358.8
2018-04,MS,home_appliances,79.9
2018-04,MS,home_construction,65.9
2018-04,MS,housewares,419.59000000000003
2018-04,MS,office_furniture,149.94
2018-04,MS,perfumery,74.69999999999999
2018-04,MS,pet_shop,421.1
2018-04,MS,signaling_and_security,358.0
2018-04,MS,small_appliances_home_oven_and_coffee,750.0
2018-04,MS,sports_leisure,24.9
2018-04,MS,stationery,31.8
2018-04,MS,telephony,47.9
2018-04,MS,toys,54.89
2018-04,MS,watches_gifts,831.5
2018-04,MT,auto,591.98
2018-04,MT,baby,1196.99
2018-04,MT,bed_bath_table,752.19
2018-04,MT,computers_accessories,374.71000000000004
2018-04,MT,consoles_games,34.2
2018-04,MT,construction_tools_construction,959.99
2018-04,MT,construction_tools_safety,526.1600000000001
2018-04,MT,cool_stuff,602.99
2018-04,MT,drinks,19.49
2018-04,MT,fashion_bags_accessories,189.9
2018-04,MT,food,27.9
2018-04,MT,furniture_decor,88.34
2018-04,MT,garden_tools,53.9
2018-04,MT,health_beauty,1853.78
2018-04,MT,home_construction,209.99
2018-04,MT,housewares,418.18
2018-04,MT,industry_commerce_and_business,104.0
2018-04,MT,luggage_accessories,196.0
2018-04,MT,perfumery,148.22
2018-04,MT,small_appliances_home_oven_and_coffee,750.0
2018-04,MT,sports_leisure,1299.8999999999999
2018-04,MT,stationery,96.99000000000001
2018-04,MT,telephony,144.95999999999998
2018-04,MT,toys,149.99
2018-04,MT,watches_gifts,840.55
2018-04,PA,auto,29.9
2018-04,PA,baby,2323.98
2018-04,PA,bed_bath_table,260.69
2018-04,PA,books_general_interest,125.69999999999999
2018-04,PA,computers_accessories,475.68
2018-04,PA,cool_stuff,977.87
2018-04,PA,electronics,1065.0900000000001
2018-04,PA,fashion_bags_accessories,83.99000000000001
2018-04,PA,furniture_decor,359.40000000000003
2018-04,PA,garden_tools,169.0
2018-04,PA,health_beauty,1524.1299999999999
2018-04,PA,housewares,297.7
2018-04,PA,office_furniture,159.98
2018-04,PA,perfumery,299.89
2018-04,PA,sports_leisure,2542.09
2018-04,PA,stationery,217.70000000000002
2018-04,PA,telephony,119.78
2018-04,PA,toys,99.99
2018-04,PA,watches_gifts,623.9
2018-04,PB,auto,137.0
2018-04,PB,baby,139.39
2018-04,PB,bed_bath_table,277.0
2018-04,PB,computers_accessories,22.99
2018-04,PB,consoles_games,25.99
2018-04,PB,cool_stuff,569.79
2018-04,PB,electronics,18.0
2018-04,PB,fashion_bags_accessories,659.7
2018-04,PB,furniture_decor,139.8
2018-04,PB,garden_tools,53.9
2018-04,PB,health_beauty,1419.1
2018-04,PB,housewares,90.05
2018-04,PB,small_appliances,586.56
2018-04,PB,sports_leisure,194.99
2018-04,PB,stationery,299.70000000000005
2018-04,PB,telephony,109.97999999999999
2018-04,PB,watches_gifts,308.8
2018-04,PE,air_conditioning,186.9
2018-04,PE,auto,1374.3600000000001
2018-04,PE,baby,585.99
2018-04,PE,bed_bath_table,567.69
2018-04,PE,books_technical,57.49
2018-04,PE,computers,1198.0
2018-04,PE,computers_accessories,1264.56
2018-04,PE,consoles_games,158.0
2018-04,PE,cool_stuff,1051.97
2018-04,PE,electronics,253.95
2018-04,PE,fashion_shoes,157.9
2018-04,PE,furniture_decor,276.89
2018-04,PE,furniture_living_room,139.9
2018-04,PE,garden_tools,1478.33
2018-04,PE,health_beauty,1609.29
2018-04,PE,home_appliances,36.5
2018-04,PE,home_construction,225.0
2018-04,PE,housewares,296.9
2018-04,PE,luggage_accessories,171.57999999999998
2018-04,PE,musical_instruments,566.79
2018-04,PE,office_furniture,488.9
2018-04,PE,perfumery,117.7
2018-04,PE,pet_shop,232.70000000000002
2018-04,PE,signaling_and_security,77.8
2018-04,PE,sports_leisure,984.86
2018-04,PE,stationery,438.49
2018-04,PE,telephony,351.96
2018-04,PE,toys,1041.6399999999999
2018-04,PE,watches_gifts,3106.56
2018-04,PI,air_conditioning,368.9
2018-04,PI,audio,14.9
2018-04,PI,auto,3577.0
2018-04,PI,baby,979.0
2018-04,PI,bed_bath_table,90.0
2018-04,PI,computers,1699.98
2018-04,PI,computers_accessories,825.89
2018-04,PI,construction_tools_construction,210.0
2018-04,PI,cool_stuff,254.0
2018-04,PI,electronics,241.9
2018-04,PI,furniture_decor,96.0
2018-04,PI,garden_tools,107.8
2018-04,PI,health_beauty,440.0
2018-04,PI,housewares,583.8
2018-04,PI,perfumery,35.4
2018-04,PI,sports_leisure,1007.56
2018-04,PI,telephony,29.99
2018-04,PI,toys,35.9
2018-04,PI,watches_gifts,1026.9
2018-04,PR,agro_industry_and_commerce,412.0
2018-04,PR,air_conditioning,34.9
2018-04,PR,art,79.99
2018-04,PR,audio,999.98
2018-04,PR,auto,2073.26
2018-04,PR,baby,1247.59
2018-04,PR,bed_bath_table,3763.39
2018-04,PR,books_general_interest,486.94
2018-04,PR,books_technical,363.95
2018-04,PR,computers,640.0
2018-04,PR,computers_accessories,2826.56
2018-04,PR,consoles_games,957.89
2018-04,PR,construction_tools_construction,3863.64
2018-04,PR,construction_tools_lights,520.0
2018-04,PR,construction_tools_safety,247.0
2018-04,PR,cool_stuff,4098.29
2018-04,PR,diapers_and_hygiene,37.0
2018-04,PR,drinks,721.76
2018-04,PR,dvds_blu_ray,74.69999999999999
2018-04,PR,electronics,605.3
2018-04,PR,fashion_bags_accessories,373.5
2018-04,PR,furniture_decor,5208.68
2018-04,PR,furniture_living_room,648.8
2018-04,PR,garden_tools,936.49
2018-04,PR,health_beauty,4208.22
2018-04,PR,home_appliances,1223.65
2018-04,PR,home_appliances_2,626.0
2018-04,PR,home_confort,89.9
2018-04,PR,home_construction,134.2
2018-04,PR,housewares,3001.92
2018-04,PR,industry_commerce_and_business,769.0
2018-04,PR,kitchen_dining_laundry_garden_furniture,82.49
2018-04,PR,luggage_accessories,1274.99
2018-04,PR,musical_instruments,4006.9
2018-04,PR,office_furniture,2267.12
2018-04,PR,perfumery,385.3
2018-04,PR,pet_shop,598.68
2018-04,PR,small_appliances,349.97
2018-04,PR,small_appliances_home_oven_and_coffee,1499.0
2018-04,PR,sports_leisure,5089.14
2018-04,PR,stationery,1893.47
2018-04,PR,tablets_printing_image,52.0
2018-04,PR,telephony,1038.44
2018-04,PR,toys,505.09000000000003
2018-04,PR,watches_gifts,7880.02
2018-04,RJ,air_conditioning,524.79
2018-04,RJ,art,440.28
2018-04,RJ,audio,1589.77
2018-04,RJ,auto,6029.67
2018-04,RJ,baby,4893.92
2018-04,RJ,bed_bath_table,11466.02
2018-04,RJ,books_general_interest,238.0
2018-04,RJ,books_technical,159.94
2018-04,RJ,christmas_supplies,15.36
2018-04,RJ,cine_photo,49.8
2018-04,RJ,computers,1699.98
2018-04,RJ,computers_accessories,5280.97
2018-04,RJ,consoles_games,121.44
2018-04,RJ,construction_tools_construction,837.94
2018-04,RJ,construction_tools_lights,162.9
2018-04,RJ,construction_tools_safety,438.66
2018-04,RJ,cool_stuff,4529.4400000000005
2018-04,RJ,costruction_tools_garden,671.89
2018-04,RJ,costruction_tools_tools,280.89
2018-04,RJ,drinks,3031.3900000000003
2018-04,RJ,electronics,1942.84
2018-04,RJ,fashion_bags_accessories,294.66
2018-04,RJ,fashion_sport,89.9
2018-04,RJ,fixed_telephony,791.0
2018-04,RJ,flowers,42.0
2018-04,RJ,food,170.91
2018-04,RJ,food_drink,59.4
2018-04,RJ,furniture_bedroom,675.0
2018-04,RJ,furniture_decor,7480.64
2018-04,RJ,furniture_living_room,1099.74
2018-04,RJ,garden_tools,3515.72
2018-04,RJ,health_beauty,9242.25
2018-04,RJ,home_appliances,557.83
2018-04,RJ,home_appliances_2,10825.9
2018-04,RJ,home_confort,86.9
2018-04,RJ,home_construction,559.15
2018-04,RJ,housewares,5302.17
2018-04,RJ,industry_commerce_and_business,507.0
2018-04,RJ,kitchen_dining_laundry_garden_furniture,1349.6999999999998
2018-04,RJ,luggage_accessories,1005.47
2018-04,RJ,market_place,291.59000000000003
2018-04,RJ,music,160.99
2018-04,RJ,musical_instruments,1023.33
2018-04,RJ,office_furniture,4506.92
2018-04,RJ,perfumery,2438.06
2018-04,RJ,pet_shop,2649.88
2018-04,RJ,signaling_and_security,991.43
2018-04,RJ,small_appliances,2248.71
2018-04,RJ,small_appliances_home_oven_and_coffee,579.0
2018-04,RJ,sports_leisure,8176.59
2018-04,RJ,stationery,880.47
2018-04,RJ,telephony,1011.59
2018-04,RJ,toys,2659.83
2018-04,RJ,watches_gifts,13213.59
2018-04,RN,art,79.99
2018-04,RN,auto,45.9
2018-04,RN,baby,99.49
2018-04,RN,bed_bath_table,34.99
2018-04,RN,books_general_interest,524.9
2018-04,RN,computers_accessories,519.8
2018-04,RN,cool_stuff,169.99
2018-04,RN,electronics,52.19
2018-04,RN,fashion_bags_accessories,117.0
2018-04,RN,fashion_shoes,199.7
2018-04,RN,food,27.9
2018-04,RN,furniture_decor,188.24
2018-04,RN,health_beauty,569.9
2018-04,RN,housewares,218.0
2018-04,RN,musical_instruments,299.9
2018-04,RN,office_furniture,154.99
2018-04,RN,perfumery,117.7
2018-04,RN,pet_shop,99.9
2018-04,RN,telephony,1058.99
2018-04,RN,toys,249.8
2018-04,RN,watches_gifts,1172.47
2018-04,RO,baby,48.9
2018-04,RO,computers_accessories,299.8
2018-04,RO,construction_tools_construction,245.6
2018-04,RO,fashion_bags_accessories,49.9
2018-04,RO,office_furniture,299.0
2018-04,RO,pet_shop,190.0
2018-04,RO,small_appliances_home_oven_and_coffee,1999.0
2018-04,RO,watches_gifts,367.57
2018-04,RR,electronics,13.65
2018-04,RR,home_appliances,699.0
2018-04,RS,agro_industry_and_commerce,77.0
2018-04,RS,air_conditioning,210.8
2018-04,RS,auto,4278.79
2018-04,RS,baby,5703.38
2018-04,RS,bed_bath_table,4367.02
2018-04,RS,books_general_interest,166.9
2018-04,RS,cine_photo,371.99
2018-04,RS,computers_accessories,2314.28
2018-04,RS,consoles_games,54.35
2018-04,RS,construction_tools_construction,322.68
2018-04,RS,construction_tools_lights,584.98
2018-04,RS,cool_stuff,3189.39
2018-04,RS,costruction_tools_garden,37.88
2018-04,RS,costruction_tools_tools,205.8
2018-04,RS,drinks,134.7
2018-04,RS,dvds_blu_ray,8.9
2018-04,RS,electronics,465.31
2018-04,RS,fashion_bags_accessories,441.76
2018-04,RS,fashion_shoes,157.9
2018-04,RS,fixed_telephony,256.0
2018-04,RS,furniture_decor,6242.71
2018-04,RS,furniture_living_room,56.9
2018-04,RS,garden_tools,1136.08
2018-04,RS,health_beauty,2595.23
2018-04,RS,home_appliances,1043.5
2018-04,RS,home_appliances_2,1558.0
2018-04,RS,home_construction,381.45
2018-04,RS,housewares,2449.62
2018-04,RS,kitchen_dining_laundry_garden_furniture,149.0
2018-04,RS,luggage_accessories,419.8
2018-04,RS,market_place,172.8
2018-04,RS,musical_instruments,497.0
2018-04,RS,office_furniture,389.92
2018-04,RS,perfumery,1491.3
2018-04,RS,pet_shop,305.69
2018-04,RS,signaling_and_security,98.3
2018-04,RS,small_appliances,2081.73
2018-04,RS,sports_leisure,3627.7799999999997
2018-04,RS,stationery,312.6
2018-04,RS,telephony,374.19
2018-04,RS,toys,293.2
2018-04,RS,watches_gifts,3762.4
2018-04,SC,agro_industry_and_commerce,640.0
2018-04,SC,art,175.39
2018-04,SC,auto,2662.71
2018-04,SC,baby,4783.3
2018-04,SC,bed_bath_table,2902.15
2018-04,SC,books_general_interest,218.49
2018-04,SC,computers_accessories,1203.34
2018-04,SC,consoles_games,156.23
2018-04,SC,construction_tools_construction,448.39
2018-04,SC,construction_tools_lights,289.8
2018-04,SC,construction_tools_safety,65.0
2018-04,SC,cool_stuff,1083.27
2018-04,SC,costruction_tools_tools,45.9
2018-04,SC,drinks,119.0
2018-04,SC,electronics,1588.3400000000001
2018-04,SC,fashion_bags_accessories,50.879999999999995
2018-04,SC,fashion_shoes,180.9
2018-04,SC,fashion_underwear_beach,49.9
2018-04,SC,food,102.8
2018-04,SC,furniture_decor,5163.26
2018-04,SC,furniture_living_room,324.99
2018-04,SC,garden_tools,3750.4700000000003
2018-04,SC,health_beauty,3100.36
2018-04,SC,home_appliances,832.9499999999999
2018-04,SC,home_appliances_2,1148.0
2018-04,SC,home_construction,223.75
2018-04,SC,housewares,1010.1
2018-04,SC,industry_commerce_and_business,262.0
2018-04,SC,kitchen_dining_laundry_garden_furniture,54.9
2018-04,SC,market_place,47.9
2018-04,SC,musical_instruments,1916.05
2018-04,SC,office_furniture,949.54
2018-04,SC,perfumery,707.89
2018-04,SC,pet_shop,402.5
2018-04,SC,small_appliances,79.36
2018-04,SC,small_appliances_home_oven_and_coffee,899.0
2018-04,SC,sports_leisure,2716.16
2018-04,SC,stationery,564.84
2018-04,SC,telephony,290.73
2018-04,SC,toys,513.89
2018-04,SC,watches_gifts,2367.1
2018-04,SE,baby,109.9
2018-04,SE,bed_bath_table,68.9
2018-04,SE,construction_tools_safety,77.9
2018-04,SE,cool_stuff,209.99
2018-04,SE,electronics,13.65
2018-04,SE,garden_tools,1771.0
2018-04,SE,health_beauty,614.78
2018-04,SE,housewares,72.9
2018-04,SE,toys,171.5
2018-04,SE,watches_gifts,99.9
2018-04,SP,agro_industry_and_commerce,1020.4
2018-04,SP,air_conditioning,997.5
2018-04,SP,art,1149.83
2018-04,SP,audio,2866.0
2018-04,SP,auto,18051.88
2018-04,SP,baby,14705.43
2018-04,SP,bed_bath_table,33614.99
2018-04,SP,books_general_interest,2733.23
2018-04,SP,books_imported,317.99
2018-04,SP,books_technical,283.88
2018-04,SP,christmas_supplies,70.47
2018-04,SP,computers,6896.969999999999
2018-04,SP,computers_accessories,28189.87
2018-04,SP,consoles_games,3018.7200000000003
2018-04,SP,construction_tools_construction,5189.75
2018-04,SP,construction_tools_lights,1789.99
2018-04,SP,construction_tools_safety,1201.01
2018-04,SP,cool_stuff,13491.36
2018-04,SP,costruction_tools_garden,540.6999999999999
2018-04,SP,costruction_tools_tools,284.8
2018-04,SP,diapers_and_hygiene,112.0
2018-04,SP,drinks,947.1
2018-04,SP,dvds_blu_ray,8.9
2018-04,SP,electronics,2956.29
2018-04,SP,fashio_female_clothing,174.95000000000002
2018-04,SP,fashion_bags_accessories,3973.08
2018-04,SP,fashion_shoes,298.5
2018-04,SP,fashion_underwear_beach,309.5
2018-04,SP,fixed_telephony,445.97
2018-04,SP,flowers,116.4
2018-04,SP,food,966.67
2018-04,SP,food_drink,279.01
2018-04,SP,furniture_bedroom,527.0
2018-04,SP,furniture_decor,22566.87
2018-04,SP,furniture_living_room,1487.23
2018-04,SP,garden_tools,14736.32
2018-04,SP,health_beauty,40535.57
2018-04,SP,home_appliances,10412.94
2018-04,SP,home_appliances_2,2249.79
2018-04,SP,home_confort,2325.9
2018-04,SP,home_construction,5093.48
2018-04,SP,housewares,23364.1
2018-04,SP,industry_commerce_and_business,3184.66
2018-04,SP,kitchen_dining_laundry_garden_furniture,1197.58
2018-04,SP,la_cuisine,280.0
2018-04,SP,luggage_accessories,3834.02
2018-04,SP,market_place,108.84
2018-04,SP,music,220.0
2018-04,SP,musical_instruments,7698.64
2018-04,SP,office_furniture,8308.68
2018-04,SP,perfumery,6954.79
2018-04,SP,pet_shop,8467.95
2018-04,SP,signaling_and_security,537.77
2018-04,SP,small_appliances,5798.41
2018-04,SP,small_appliances_home_oven_and_coffee,4006.98
2018-04,SP,sports_leisure,27577.14
2018-04,SP,stationery,4979.92
2018-04,SP,telephony,9516.82
2018-04,SP,toys,12001.59
2018-04,SP,watches_gifts,34777.44
2018-04,TO,auto,231.49
2018-04,TO,bed_bath_table,78.0
2018-04,TO,consoles_games,77.8
2018-04,TO,furniture_living_room,66.3
2018-04,TO,health_beauty,120.0
2018-04,TO,home_appliances,143.75
2018-04,TO,kitchen_dining_laundry_garden_furniture,129.0
2018-04,TO,office_furniture,559.8
2018-04,TO,perfumery,134.9
2018-04,TO,small_appliances_home_oven_and_coffee,1999.0
2018-04,TO,sports_leisure,219.9
2018-04,TO,telephony,21.99
2018-04,TO,toys,95.88999999999999
2018-04,TO,watches_gifts,414.0
2018-05,AC,books_general_interest,524.9
2018-05,AC,telephony,839.99
2018-05,AL,audio,137.2
2018-05,AL,baby,50.0
2018-05,AL,computers_accessories,528.6
2018-05,AL,cool_stuff,519.98
2018-05,AL,electronics,13.2
2018-05,AL,furniture_decor,27.0
2018-05,AL,health_beauty,349.9
2018-05,AL,home_appliances,55.0
2018-05,AL,housewares,43.9
2018-05,AL,office_furniture,156.94
2018-05,AL,watches_gifts,1775.37
2018-05,AM,art,58.35
2018-05,AM,books_general_interest,87.0
2018-05,AM,computers_accessories,28.9
2018-05,AM,consoles_games,79.9
2018-05,AM,health_beauty,1325.5500000000002
2018-05,AM,music,16.1
2018-05,AM,telephony,216.0
2018-05,AP,computers_accessories,299.8
2018-05,AP,housewares,256.0
2018-05,AP,sports_leisure,99.99
2018-05,AP,toys,199.99
2018-05,AP,watches_gifts,99.9
2018-05,BA,art,328.78
2018-05,BA,audio,600.9
2018-05,BA,auto,964.96
2018-05,BA,baby,443.62
2018-05,BA,bed_bath_table,1692.45
2018-05,BA,books_general_interest,45.9
2018-05,BA,computers_accessories,1787.51
2018-05,BA,consoles_games,36.2
2018-05,BA,construction_tools_construction,1856.49
2018-05,BA,construction_tools_safety,29.0
2018-05,BA,cool_stuff,791.96
2018-05,BA,electronics,430.55
2018-05,BA,fashion_bags_accessories,254.9
2018-05,BA,fashion_shoes,199.7
2018-05,BA,furniture_decor,2489.05
2018-05,BA,furniture_living_room,598.89
2018-05,BA,garden_tools,3314.57
2018-05,BA,health_beauty,5455.2
2018-05,BA,home_appliances,265.85
2018-05,BA,home_appliances_2,1079.9
2018-05,BA,home_construction,127.35
2018-05,BA,housewares,2047.3
2018-05,BA,luggage_accessories,265.49
2018-05,BA,office_furniture,1505.29
2018-05,BA,perfumery,218.9
2018-05,BA,pet_shop,514.48
2018-05,BA,signaling_and_security,25.0
2018-05,BA,small_appliances,159.9
2018-05,BA,small_appliances_home_oven_and_coffee,750.0
2018-05,BA,sports_leisure,1051.8
2018-05,BA,stationery,247.44
2018-05,BA,telephony,467.33
2018-05,BA,toys,1633.01
2018-05,BA,watches_gifts,4708.0
2018-05,CE,auto,59.9
2018-05,CE,baby,527.38
2018-05,CE,bed_bath_table,99.89
2018-05,CE,books_general_interest,1119.25
2018-05,CE,books_technical,14.95
2018-05,CE,computers_accessories,382.89
2018-05,CE,consoles_games,201.8
2018-05,CE,construction_tools_construction,39.9
2018-05,CE,cool_stuff,89.99
2018-05,CE,costruction_tools_tools,93.0
2018-05,CE,fashion_bags_accessories,73.9
2018-05,CE,fixed_telephony,299.0
2018-05,CE,furniture_decor,239.79000000000002
2018-05,CE,garden_tools,859.99
2018-05,CE,health_beauty,1344.99
2018-05,CE,home_appliances,124.3
2018-05,CE,home_appliances_2,159.9
2018-05,CE,housewares,469.69
2018-05,CE,musical_instruments,1790.0
2018-05,CE,office_furniture,558.99
2018-05,CE,perfumery,279.59000000000003
2018-05,CE,pet_shop,35.9
2018-05,CE,sports_leisure,376.59000000000003
2018-05,CE,stationery,200.0
2018-05,CE,telephony,167.95
2018-05,CE,toys,1386.99
2018-05,CE,watches_gifts,1473.89
2018-05,DF,air_conditioning,139.0
2018-05,DF,auto,2382.17
2018-05,DF,baby,469.29
2018-05,DF,bed_bath_table,1191.14
2018-05,DF,books_general_interest,144.0
2018-05,DF,computers_accessories,956.48
2018-05,DF,consoles_games,169.9
2018-05,DF,construction_tools_construction,42.99
2018-05,DF,cool_stuff,610.95
2018-05,DF,drinks,47.49
2018-05,DF,dvds_blu_ray,503.93999999999994
2018-05,DF,electronics,268.4
2018-05,DF,fashion_bags_accessories,348.9
2018-05,DF,fashion_shoes,315.8
2018-05,DF,furniture_decor,1873.05
2018-05,DF,garden_tools,2603.9
2018-05,DF,health_beauty,3839.7799999999997
2018-05,DF,home_appliances_2,139.9
2018-05,DF,housewares,1458.7
2018-05,DF,industry_commerce_and_business,99.0
2018-05,DF,luggage_accessories,594.3399999999999
2018-05,DF,musical_instruments,340.0
2018-05,DF,office_furniture,118.9
2018-05,DF,perfumery,343.89
2018-05,DF,pet_shop,159.60000000000002
2018-05,DF,small_appliances,59.99
2018-05,DF,sports_leisure,2220.49
2018-05,DF,stationery,330.07
2018-05,DF,telephony,29.99
2018-05,DF,toys,368.69
2018-05,DF,watches_gifts,3892.6
2018-05,ES,auto,208.8
2018-05,ES,baby,779.5699999999999
2018-05,ES,bed_bath_table,1630.7
2018-05,ES,books_technical,173.67000000000002
2018-05,ES,computers_accessories,609.58
2018-05,ES,consoles_games,54.99
2018-05,ES,construction_tools_construction,1066.3
2018-05,ES,construction_tools_lights,180.0
2018-05,ES,cool_stuff,520.89
2018-05,ES,costruction_tools_garden,385.0
2018-05,ES,drinks,284.99
2018-05,ES,electronics,89.25
2018-05,ES,fashion_bags_accessories,89.0
2018-05,ES,furniture_decor,1579.1
2018-05,ES,garden_tools,672.16
2018-05,ES,health_beauty,2010.32
2018-05,ES,home_appliances,22.22
2018-05,ES,home_construction,75.9
2018-05,ES,housewares,652.3000000000001
2018-05,ES,industry_commerce_and_business,38.0
2018-05,ES,musical_instruments,110.0
2018-05,ES,office_furniture,79.98
2018-05,ES,party_supplies,40.0
2018-05,ES,perfumery,636.7
2018-05,ES,pet_shop,189.99
2018-05,ES,sports_leisure,1601.33
2018-05,ES,telephony,199.93
2018-05,ES,toys,738.37
2018-05,ES,watches_gifts,4894.59
2018-05,GO,art,199.98
2018-05,GO,auto,738.87
2018-05,GO,baby,1702.73
2018-05,GO,bed_bath_table,526.6800000000001
2018-05,GO,books_general_interest,189.0
2018-05,GO,computers,1859.97
2018-05,GO,computers_accessories,807.59
2018-05,GO,construction_tools_construction,400.59999999999997
2018-05,GO,construction_tools_lights,145.0
2018-05,GO,cool_stuff,804.88
2018-05,GO,electronics,90.28
2018-05,GO,fashion_bags_accessories,115.0
2018-05,GO,fashion_shoes,99.9
2018-05,GO,food,70.47
2018-05,GO,furniture_decor,1582.6
2018-05,GO,garden_tools,997.38
2018-05,GO,health_beauty,2127.33
2018-05,GO,home_appliances_2,750.0
2018-05,GO,home_confort,86.9
2018-05,GO,home_construction,151.8
2018-05,GO,housewares,2305.9
2018-05,GO,kitchen_dining_laundry_garden_furniture,216.0
2018-05,GO,musical_instruments,28.0
2018-05,GO,office_furniture,409.87
2018-05,GO,party_supplies,43.8
2018-05,GO,perfumery,537.66
2018-05,GO,pet_shop,139.8
2018-05,GO,signaling_and_security,75.9
2018-05,GO,sports_leisure,3161.5899999999997
2018-05,GO,telephony,195.97
2018-05,GO,toys,1103.3600000000001
2018-05,GO,watches_gifts,3398.7
2018-05,MA,books_technical,57.89
2018-05,MA,cine_photo,49.8
2018-05,MA,computers_accessories,3347.75
2018-05,MA,cool_stuff,89.99
2018-05,MA,electronics,13.65
2018-05,MA,furniture_decor,229.0
2018-05,MA,garden_tools,99.8
2018-05,MA,health_beauty,980.97
2018-05,MA,housewares,48.9
2018-05,MA,industry_commerce_and_business,125.0
2018-05,MA,musical_instruments,55.0
2018-05,MA,office_furniture,289.0
2018-05,MA,small_appliances,193.0
2018-05,MA,sports_leisure,547.9
2018-05,MA,stationery,19.87
2018-05,MA,telephony,52.98
2018-05,MA,toys,309.0
2018-05,MA,watches_gifts,574.54
2018-05,MG,art,252.9
2018-05,MG,audio,14.9
2018-05,MG,auto,6517.37
